date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416254320 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1 80 79.5 80 64.6 
196992416254330 0.1 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1 80 79.5 80 64.6 
196992416254340 0.1 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.5 0 20.3 0 0 0 0 0 0 0 0 0 176.6 0 56.1 0 80.1 80 79.5 80 64.8 
196992416254350 0.1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.5 125 29.9 0 0 0 0 0 0 0 0 0 63.3 125 35.3 125 80.1 80 79.5 80 64.8 
196992416254360 0.1 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.3 125 11.5 0 0 0 0 0 0 0 0 0 11.1 125 13 125 80.1 80 79.5 80 64.8 
196992416254370 4 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 3.5 0 0 0 0 0 0 0 0 0 0.4 125 3 125 80.1 80 79.5 80 64.8 
196992416254380 4 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 125 0 125 80.1 80 79.5 80 64.8 
196992416254390 4 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68.6 125 74.7 0 0 0 0 0 0 0 0 0 70.4 125 68 125 80.1 80 79.5 80 64.8 
196992416254400 4 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 117.7 125 120.7 0 0 0 0 0 0 0 0 0 118.1 125 119.6 125 80.1 80 79.5 80 64.8 
196992416254410 4 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121.7 125 122.9 0 0 0 0 0 0 0 0 0 121.3 125 121.9 125 80.1 80 79.5 80 64.8 
196992416254420 12.3 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 125 123.7 0 0 0 0 0 0 0 0 0 122.6 125 124.2 125 80.1 80 79.5 80 64.8 
196992416254430 12.3 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.2 0 0 0 0 0 0 0 0 0 123.5 125 124.6 125 80.1 80 79.5 80 64.8 
