date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416253320 13.1 13 2499 0 200 1 0 0 0 0 0 212 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.7 59 398.3 399 0 0 79.8 80 79.3 80 65.4 
196992416253330 13.1 13 2406 0 200 0 0 0 0 0 0 212 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.4 59 399.1 399 0 0 79.8 80 79.3 80 65.4 
196992416253340 13.1 13 166 0 0 0 0 0 0 0 0 6 0 0 2.2 0 0 0 0 11 0 71.3 0 0.2 0 0 0 0 0 84.9 0 59 0 398.3 0 0 0 79.8 80 79.3 80 65.3 
196992416253350 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 2.2 0 0 0 0 11 0 71.3 0 0 0 0 0 0 0 84.9 0 55.8 0 493.3 0 0 0 79.8 80 79.3 80 65.3 
196992416253360 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 2.2 0 0 0 0 10.9 0 70.8 0 0.2 0 0 0 0 0 84.9 0 57.4 0 135.1 0 0 0 79.8 80 79.3 80 65.3 
196992416253370 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 1.6 0 0 0 0 9.9 0 49.9 0 0.2 0 0 0 0 0 58.1 0 42.1 0 0 0 0 0 79.8 80 79.3 80 65.3 
196992416253380 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 1.1 0 0 0 0 8.8 0 27.6 0 0 0 0 0 0 0 31 0 23.6 0 0 0 0 0 79.8 80 79.3 80 65.3 
196992416253390 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 3.3 0 0 0 0.2 0 0 0 0 0 0 0 5.7 0 0 0 0 0 79.8 80 79.3 80 65.3 
196992416253400 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 2.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 79.3 80 65.3 
196992416253410 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 79.3 80 65.3 
196992416253420 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 79.3 80 65.3 
196992416253430 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 79.3 80 65.3 
