date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416248070 9.7 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 125 125 80.1 80 82 80 64.9 
196992416248080 9.7 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82 80 64.9 
196992416248090 9.7 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.1 80 82 80 64.9 
196992416248100 20.5 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82 80 64.9 
196992416248110 20.5 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.2 125 80.1 80 82 80 64.9 
196992416248120 20.5 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.1 80 82 80 64.9 
196992416248130 20.5 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 125 125 80.1 80 82 80 64.9 
196992416248140 20.5 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 125 125 80.1 80 82 80 65 
196992416248150 21.2 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.2 80 65 
196992416248160 21.2 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.2 80 65 
196992416248170 21.2 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 124.4 125 125 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 80.2 80 82.2 80 65 
196992416248180 21.2 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.2 80 82.2 80 65 
196992416248190 21.2 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.3 2.3 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 125.2 125 125 125 80.2 80 82.2 80 65 
196992416248200 19.7 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 124.4 125 125 125 80.2 80 82.2 80 65 
196992416248210 19.7 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.2 80 65 
196992416248220 19.7 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 80.2 80 82.2 80 65 
196992416248230 19.7 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 80.2 80 82.2 80 65 
196992416248240 19.7 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 125 125 80.2 80 82.2 80 65.1 
196992416248250 20.6 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 80.2 80 82.2 80 65.1 
196992416248260 20.6 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.2 80 65.1 
196992416248270 20.6 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.1 80 82.2 80 65.1 
196992416248280 20.6 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.1 80 82.2 80 65.1 
196992416248290 20.6 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 80.1 80 82.2 80 65.1 
196992416248300 21 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.2 80 65.1 
196992416248310 21 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 125.2 125 125 125 80.1 80 82.2 80 65.1 
196992416248320 21 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 125 125 80.1 80 82.2 80 65.1 
196992416248330 21 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 80.1 80 82.2 80 65.1 
196992416248340 21 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.1 80 82.2 80 65 
196992416248350 20 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.2 80 65 
196992416248360 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 80.1 80 82.2 80 65 
196992416248370 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 80.1 80 82.2 80 65 
196992416248380 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 80.1 80 82.4 80 65 
196992416248390 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 80.1 80 82.4 80 65 
196992416248400 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 125 125 80.1 80 82.4 80 65 
196992416248410 20 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.4 80 65 
196992416248420 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 80.1 80 82.4 80 65 
196992416248430 20 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.4 80 65 
196992416248440 20 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 80.1 80 82.4 80 65.1 
196992416248450 19.9 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 125 125 80.1 80 82.4 80 65.1 
196992416248460 19.9 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.4 80 65.1 
196992416248470 19.9 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.1 80 82.4 80 65.1 
196992416248480 19.9 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.1 80 82.4 80 65.1 
196992416248490 19.9 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 125 0 0 0 0 0 0 0 0 0 124.4 125 125 125 80.2 80 82.4 80 65.1 
196992416248500 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.1 
196992416248510 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 80.2 80 82.4 80 65.1 
196992416248520 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 80.2 80 82.4 80 65.1 
196992416248530 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.1 
196992416248540 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.2 
196992416248550 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.2 
196992416248560 19.8 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.2 
196992416248570 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.2 2.3 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.2 
196992416248580 19.8 20 0 0 0 0 0 0 0 0 0 0 2.4 2.5 2.3 2.3 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.2 
196992416248590 19.8 20 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.2 2.3 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 80.2 80 82.4 80 65.2 
