date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416252720 17 13 2498 2500 0 18 0 0 0 0 0 0 0 0 2.2 2.3 0 0 15 10.9 11 70.8 71 0.2 0 0 0 0 12.7 84.8 85 58.4 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252730 17 13 2497 2500 0 11 0 0 0 0 0 0 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0 0 0 0 0 12.7 84.9 85 59 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252740 17 13 2500 2500 119 26 601 0 0 0 0 12 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0 0 0 0 0 12.7 84.9 85 58.7 59 398.3 399 0 0 79.6 80 79.8 80 65.2 
196992416252750 17 13 2498 2500 121 10 601 0 0 0 0 14 0 0 2.2 2.3 0 0 15 11 11 71.3 71 0 0 0 0 0 12.7 84.9 85 58.4 59 398.3 399 0 0 79.6 80 79.8 80 65.2 
196992416252760 17 13 2497 2500 126 7 601 0 0 0 0 18 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.7 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252770 13.9 13 2498 2500 128 8 601 0 0 0 0 19 0 0 2.3 2.3 0 0 15 10.9 11 70.8 71 0 0 0 0 0 12.7 84.9 85 58.7 59 398.3 399 0 0 79.6 80 79.8 80 65.2 
196992416252780 13.9 13 2498 2500 143 9 601 0 0 0 0 35 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0 0 0 0 0 12.7 84.9 85 58.7 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252790 13.9 13 2498 2500 201 9 241 0 0 0 0 157 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 59 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252800 13.9 13 2498 2500 200 10 24 0 0 0 0 190 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0 0 0 0 0 12.7 84.9 85 58.4 59 398.3 399 0 0 79.6 80 79.8 80 65.2 
196992416252810 13.9 13 2498 2500 200 11 1 0 0 0 0 192 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.7 59 399.1 399 0 0 79.6 80 79.8 80 65.2 
196992416252820 13.8 13 2497 2500 200 14 0 0 0 0 0 189 0 0 2.2 2.3 0 0 15 11 11 71.3 71 0 0 0 0 0 12.7 84.9 85 58.7 59 398.3 399 0 0 79.6 80 79.8 80 65.2 
196992416252830 13.8 13 2499 2500 200 9 0 0 0 0 0 187 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0 0 0 0 0 12.7 84.8 85 59 59 399.1 399 0 0 79.6 80 79.8 80 65.2 
196992416252840 13.8 13 2498 2500 200 3 0 0 0 0 0 185 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.7 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252850 13.8 13 2497 2500 200 2 0 0 0 0 0 182 0 0 2.2 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.7 59 398.7 399 0 0 79.6 80 79.8 80 65.2 
196992416252860 13.8 13 2498 2500 200 4 0 0 0 0 0 182 0 0 2.3 2.3 0 0 15 11 11 70.8 71 0.2 0 0 0 0 12.7 84.9 85 58.4 59 398.7 399 0 0 79.7 80 79.7 80 65.2 
