date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416251480 10.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 125 124.2 0 0 0 0 0 0 0 0 0 123.9 125 123.8 125 79.7 80 80.9 80 64.8 
196992416251490 10.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123.9 125 124.5 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.9 80 64.8 
196992416251500 10.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.9 80 64.8 
196992416251510 10.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.9 80 64.8 
196992416251520 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.9 80 64.8 
196992416251530 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.9 80 64.8 
196992416251540 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.9 80 65.2 
196992416251550 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.9 80 65.2 
196992416251560 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 79.7 80 80.9 80 65.2 
196992416251570 13 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.9 80 65.2 
196992416251580 13 13 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.9 80 65.2 
196992416251590 13 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 125 125 79.7 80 80.9 80 65.2 
196992416251600 13 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65.2 
196992416251610 13 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 125 125 79.7 80 80.7 80 65.2 
196992416251620 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65.2 
196992416251630 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65.2 
196992416251640 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251650 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251660 12.3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251670 12.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251680 12.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.7 80 65.1 
196992416251690 12.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251700 12.8 13 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.7 80 65.1 
196992416251710 12.8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251720 12.4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65.1 
196992416251730 12.4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.5 0 0 0 0 0 0 0 0 0 125.2 125 125 125 79.7 80 80.7 80 65.1 
196992416251740 12.4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 79.7 80 80.7 80 65 
196992416251750 12.4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 125 125 79.7 80 80.7 80 65 
196992416251760 12.4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65 
196992416251770 12.9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65 
196992416251780 12.9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65 
196992416251790 12.9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.7 80 65 
196992416251800 12.9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.7 80 65 
196992416251810 12.9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 79.7 80 80.7 80 65 
196992416251820 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 79.7 80 80.7 80 65 
196992416251830 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.6 80 80.6 80 65 
196992416251840 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.6 80 80.6 80 64.8 
196992416251850 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 79.6 80 80.6 80 64.8 
196992416251860 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.6 80 80.6 80 64.8 
196992416251870 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.6 80 80.6 80 64.8 
196992416251880 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 79.6 80 80.6 80 64.8 
196992416251890 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.6 80 80.6 80 64.8 
196992416251900 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 125 125 79.6 80 80.6 80 64.8 
196992416251910 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 79.6 80 80.6 80 64.8 
196992416251920 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.6 80 80.6 80 64.8 
196992416251930 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.6 80 80.6 80 64.8 
196992416251940 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.5 80 65.2 
196992416251950 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.5 80 65.2 
196992416251960 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.5 80 65.2 
196992416251970 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.2 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.5 80 65.2 
196992416251980 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 125 125 79.7 80 80.5 80 65.2 
196992416251990 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.5 80 65.2 
196992416252000 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.5 80 65.2 
196992416252010 13.2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.5 80 65.2 
