date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416255870 102 100 1496 1500 0 126 0 0 200 0 50 0 2.4 2.5 0 0 0 0 0 183.9 184 229.2 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.5 80 82 80 64.3 
196992416255880 102 100 1500 1500 0 74 0 0 200 0 50 0 2.5 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 615.9 616 770.3 770 0 0 80.5 80 82 80 64.3 
196992416255890 102 100 1498 1500 156 35 601 200 200 50 50 291 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.4 8.5 0 0 0 0 0 616.2 616 769.4 770 0 0 80.5 80 82 80 64.3 
196992416255900 102 100 1497 1500 184 6 601 200 200 50 50 389 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0.2 8.5 8.5 0 0 0 0 0 615.9 616 769.4 770 0 0 80.5 80 82 80 64.3 
196992416255910 102 100 1496 1500 200 1 366 200 200 50 50 597 2.4 2.5 0 0 0 0 0 183.9 184 230.1 230 0 8.5 8.5 0 0 0 0 0 615.6 616 769.8 770 0 0 80.5 80 82 80 64.3 
196992416255920 112.5 100 1495 1500 200 0 98 200 200 50 50 741 2.4 2.5 0 0 0 0 0 184 184 229.6 230 0 8.5 8.5 0 0 0 0 0 616.2 616 769.8 770 0 0 80.5 80 82 80 64.3 
196992416255930 112.5 100 1498 1500 200 3 2 200 200 50 50 804 2.5 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 616.2 616 769.8 770 0 0 80.5 80 82 80 64.3 
196992416255940 112.5 100 1498 1500 200 3 0 200 200 50 50 823 2.4 2.5 0 0 0 0 0 184 184 229.6 230 0 8.5 8.5 0 0 0 0 0 615.6 616 770.3 770 0 0 80.5 80 82 80 64.2 
196992416255950 112.5 100 1497 1500 201 9 0 200 200 50 50 823 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 616.2 616 769.8 770 0 0 80.5 80 82 80 64.2 
196992416255960 112.5 100 1497 1500 200 146 2 200 200 50 50 804 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.4 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.5 80 82 80 64.2 
196992416255970 105.2 100 1496 1500 200 267 1 200 200 50 50 757 2.4 2.5 0 0 0 0 0 184 184 229.6 230 0 8.4 8.5 0 0 0 0 0 616.2 616 770.3 770 0 0 80.6 80 82.2 80 64.2 
196992416255980 105.2 100 1495 1500 200 263 0 200 200 50 50 770 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 615.9 616 770.3 770 0 0 80.6 80 82.2 80 64.2 
196992416255990 105.2 100 1495 1500 202 210 3 200 200 50 50 729 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0.2 8.4 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.2 
196992416256000 105.2 100 1494 1500 200 20 1 200 200 50 50 724 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 615.9 616 770.3 770 0 0 80.6 80 82.2 80 64.2 
196992416256010 105.2 100 1497 1500 201 2 1 200 200 50 50 728 2.4 2.5 0 0 0 0 0 183.9 184 230.1 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.2 
196992416256020 104.3 100 1496 1500 201 2 1 200 200 50 50 732 2.4 2.5 0 0 0 0 0 183.9 184 229.2 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.2 
196992416256030 104.3 100 1499 1500 201 79 0 200 200 50 50 729 2.4 2.5 0 0 0 0 0 184 184 229.6 230 0 8.5 8.5 0 0 0 0 0 616.2 616 769.8 770 0 0 80.6 80 82.2 80 64.2 
196992416256040 104.3 100 1495 1500 201 23 0 200 200 50 50 738 2.5 2.5 0 0 0 0 0 183.9 184 230.1 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.3 
196992416256050 104.3 100 1498 1500 201 37 0 200 200 50 50 742 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 615.6 616 769.8 770 0 0 80.6 80 82.2 80 64.3 
196992416256060 104.3 100 1498 1500 200 111 0 200 200 50 50 756 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0 8.5 8.5 0 0 0 0 0 616.2 616 770.3 770 0 0 80.6 80 82.2 80 64.3 
196992416256070 102.3 100 1499 1500 202 61 0 200 200 50 50 767 2.4 2.5 0 0 0 0 0 183.9 184 230.1 230 0.2 8.4 8.5 0 0 0 0 0 615.6 616 769.8 770 0 0 80.6 80 82.2 80 64.3 
196992416256080 102.3 100 1497 1500 202 47 0 200 200 50 50 771 2.4 2.5 0 0 0 0 0 183.9 184 229.2 230 0 8.4 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.3 
196992416256090 102.3 100 1494 1500 202 20 0 200 200 50 50 768 2.4 2.5 0 0 0 0 0 184 184 230.1 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.3 
196992416256100 102.3 100 1496 1500 201 16 0 200 200 50 50 779 2.4 2.5 0 0 0 0 0 183.9 184 229.6 230 0.2 8.5 8.5 0 0 0 0 0 615.6 616 770.3 770 0 0 80.6 80 82.2 80 64.3 
196992416256110 102.3 100 1498 1500 201 15 0 200 200 50 50 782 2.4 2.5 0 0 0 0 0 183.9 184 230.1 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.8 770 0 0 80.6 80 82.2 80 64.3 
196992416256120 101.1 100 1498 1500 201 9 0 200 200 50 50 778 2.4 2.5 0 0 0 0 0 184 184 229.2 230 0 8.5 8.5 0 0 0 0 0 615.9 616 769.4 770 0 0 80.6 80 82.2 80 64.3 
