date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416252020 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 79.7 80 80.5 80 65.2 
196992416252030 13.1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.5 80 65.2 
196992416252040 13.1 13 0 0 25 0 80 0 0 0 0 300 0 0 0 0 0 0 0 0 0 124.8 125 124.5 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.5 80 65.1 
196992416252050 13.1 13 0 0 25 0 76 0 0 0 0 342 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 125 125 79.7 80 80.5 80 65.1 
196992416252060 13.1 13 0 0 25 0 38 0 0 0 0 469 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 125 125 79.7 80 80.4 80 65.1 
196992416252070 13.1 13 0 0 26 0 35 0 0 0 0 455 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.4 80 65.1 
196992416252080 13.1 13 0 0 23 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.4 80 65.1 
196992416252090 13.1 13 0 0 25 0 11 0 0 0 0 509 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.2 125 79.7 80 80.4 80 65.1 
196992416252100 13.1 13 0 0 25 0 0 0 0 0 0 537 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 125 125 79.7 80 80.4 80 65.1 
196992416252110 13.1 13 0 0 25 0 0 0 0 0 0 535 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.4 80 65.1 
196992416252120 13.1 13 0 0 25 0 0 0 0 0 0 538 0 0 0 0 0 0 0 0 0 124.4 125 124.7 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.4 80 65.1 
196992416252130 13.1 13 0 0 25 0 0 0 0 0 0 538 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 124.8 125 124.2 125 79.7 80 80.4 80 65.1 
196992416252140 13.1 13 0 0 25 0 0 0 0 0 0 538 0 0 0 0 0 0 0 0 0 124.8 125 125 0 0 0 0 0 0 0 0 0 124.8 125 124.6 125 79.7 80 80.4 80 64.8 
196992416252150 13.1 13 0 0 25 0 0 0 0 0 0 538 0 0 0 0 0 0 0 0 0 124.8 125 124.7 0 0 0 0 0 0 0 0 0 125.2 125 124.6 125 79.7 80 80.4 80 64.8 
196992416252160 13.1 13 1 0 25 0 0 0 0 0 0 537 0 0 0 0 0 0 0 0 0 125.2 125 125 0 0 0 0 0 0 0 0 0 124.4 125 124.6 125 79.7 80 80.4 80 64.8 
