date_time v002 v003 v004 v005 v012 v016 v017 v018 v019 v020 v021 v022 v029 v030 v035 v036 v037 v038 v044 v047 v048 v051 v052 v053 v061 v062 v063 v064 v070 v073 v074 v081 v082 v083 v084 v085 v086 v087 v088 v089 v090 v091 
196992416250380 19.9 20 1998 0 100 1 0 0 0 0 0 96 0 0 0 0 5 5.1 0 0 0 0 0 100.1 0 0 44.8 44.9 0 0 0 0 0 0 0 899.8 900 79.8 80 81.8 80 65.2 
196992416250390 19.9 20 1943 0 100 0 0 0 0 0 0 96 0 0 0 0 5 5.1 0 0 0 0 0 100.1 0 0 44.9 44.9 0 0 0 0 0 0 0 899.8 900 79.8 80 81.8 80 65.2 
196992416250400 19.9 20 151 0 0 0 0 0 0 0 0 96 0 0 0 0 5 0 0 0 0 0 0 100.1 0 0 44.9 0 0 0 0 0 0 0 0 899.4 0 79.8 80 81.8 80 65.2 
196992416250410 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 77.2 0 0 44.8 0 0 0 0 0 0 0 0 301.9 0 79.8 80 81.8 80 65.2 
196992416250420 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 102.1 0 0 44.8 0 0 0 0 0 0 0 0 0 0 79.8 80 81.8 80 65.2 
196992416250430 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.6 0 0 0 0 0 0 69.9 0 0 35.1 0 0 0 0 0 0 0 0 0 0 79.8 80 81.8 80 65.2 
196992416250440 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1 0 0 0 0 0 0 34.7 0 0 27 0 0 0 0 0 0 0 0 0 0 79.8 80 81.8 80 65.2 
196992416250450 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0 5.2 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250460 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0.2 0 0 2.6 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250470 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0.8 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250480 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250490 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250500 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250510 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250520 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250530 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.2 
196992416250540 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.5 
196992416250550 19.9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.8 80 81.7 80 65.5 
196992416250560 19.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.7 80 81.6 80 65.5 
196992416250570 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.7 80 81.6 80 65.5 
196992416250580 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.7 80 81.6 80 65.5 
196992416250590 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.7 80 81.6 80 65.5 
196992416250600 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 79.7 80 81.6 80 65.5 
